locus_tag	product	protein_id	go_function	go_process	go_component	gene	GOs	Description	KEGG_ko	KEGG_Module	BRITE	KEGG_TC	CAZy	PFAMs
NCS66_RS29760	porin	WP_250481029.1	porin activity|0015288||IEA		cell outer membrane|0009279||IEA		-	Gram-negative porin	ko:K03285	-	ko00000	1.B.1	-	Porin_4
NCS66_RS29855	cytochrome c oxidase subunit I	WP_250481039.1	cytochrome-c oxidase activity|0004129||IEA	electron transport coupled proton transport|0015990||IEA		ctaD	-	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B	ko:K02274,ko:K02298,ko:K15408	M00155,M00417	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.3,3.D.4.4,3.D.4.5,3.D.4.6	-	COX1,COX3
NCS66_RS29860	cytochrome c oxidase subunit II	WP_250481053.1	cytochrome-c oxidase activity|0004129||IEA			coxB	-	cytochrome c oxidase subunit II	ko:K02275	M00155	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.4,3.D.4.6	-	COX2,Cytochrom_C
NCS66_RS30165	MFS transporter	WP_250481094.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	Sugar (and other) transporter	ko:K08369	-	ko00000,ko02000	2.A.1	-	Sugar_tr
NCS66_RS30350	porin	WP_250441887.1	porin activity|0015288||IEA		cell outer membrane|0009279||IEA		GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944	Gram-negative porin	ko:K03285	-	ko00000	1.B.1	-	Porin_4
NCS66_RS30590	conjugative transfer system coupling protein TraD	WP_250481129.1	molecular_function|0003674||IEA	DNA integration|0015074||IEA		traD	-	Conjugal transfer protein	ko:K12071	-	ko00000,ko02044	3.A.7.11.1	-	AAA_10,DUF87,TraG-D_C
NCS66_RS30595	TraI domain-containing protein	WP_250481130.1					-	Putative helicase	ko:K12070	-	ko00000,ko02044	3.A.7.11.1	-	TraI_2
NCS66_RS30610	type IV secretion system protein VirB4	WP_250481133.1					-	PFAM CagE, TrbE, VirB component of type IV transporter system	ko:K20530	-	ko00000,ko00001,ko02044	3.A.7.4	-	CagE_TrbE_VirB
NCS66_RS30615	VirB3 family type IV secretion system protein	WP_075644396.1					-	conjugation	ko:K20529	-	ko00000,ko00001,ko02044	3.A.7.4	-	VirB3
NCS66_RS34430	TrbI/VirB10 family protein	WP_250481187.1					-	PFAM conjugation TrbI family protein	ko:K03195,ko:K20533	M00333	ko00000,ko00001,ko00002,ko02044	3.A.7,3.A.7.4	-	TrbI
NCS66_RS30990	TrbG/VirB9 family P-type conjugative transfer protein	WP_250481188.1					-	PFAM Conjugal transfer protein TrbG VirB9 CagX	ko:K03204,ko:K20532	M00333	ko00000,ko00001,ko00002,ko02044	3.A.7,3.A.7.4	-	CagX
NCS66_RS30995	type IV secretion system protein	WP_250442000.1					-	type VI secretion protein	ko:K20531	-	ko00000,ko00001,ko02044	3.A.7.4	-	VirB8
NCS66_RS31215	porin	WP_250481226.1	porin activity|0015288||IEA		cell outer membrane|0009279||IEA		GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944	Gram-negative porin	ko:K03285	-	ko00000	1.B.1	-	Porin_4
NCS66_RS31275	hypothetical protein	WP_250481236.1					-	Major facilitator Superfamily	ko:K05548,ko:K08195	-	ko00000,ko02000	2.A.1.15	-	MFS_1,MFS_4
NCS66_RS31390	hypothetical protein	WP_250481249.1					-	Major Facilitator Superfamily	ko:K19577	-	ko00000,ko02000	2.A.1.2.65	-	MFS_1
NCS66_RS31505	cyclic peptide export ABC transporter	WP_008345481.1	peptide transmembrane transporter activity|1904680||IEA	peptide transport|0015833||IEA	membrane|0016020||IEA		-	cyclic peptide transporter	ko:K06159,ko:K06160	-	ko00000,ko00001,ko02000	3.A.1.113.2,3.A.1.113.3	-	ABC_membrane,ABC_tran
NCS66_RS31520	porin	WP_008345477.1	porin activity|0015288||IEA		cell outer membrane|0009279||IEA		-	Gram-negative porin	ko:K03285	-	ko00000	1.B.1	-	Porin_4
NCS66_RS31545	TonB-dependent receptor	WP_008345465.1	channel activity|0015267||IEA	transmembrane transport|0055085||IEA			-	TonB-dependent receptor	ko:K02014	-	ko00000,ko02000	1.B.14	-	Plug,TonB_dep_Rec
NCS66_RS31585	ABC transporter substrate-binding protein	WP_008345457.1					-	NMT1/THI5 like	ko:K15553	M00436	ko00000,ko00001,ko00002,ko02000	3.A.1.17.2	-	NMT1
NCS66_RS31610	ABC transporter substrate-binding protein	WP_008345450.1					-	PFAM extracellular solute-binding protein family 1	ko:K02055	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	SBP_bac_6,SBP_bac_8
NCS66_RS31615	ABC transporter permease	WP_008345449.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02054	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	BPD_transp_1
NCS66_RS31620	ABC transporter permease	WP_008345448.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K02053	M00193	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	BPD_transp_1
NCS66_RS31630	transporter substrate-binding domain-containing protein	WP_008345445.1					-	belongs to the bacterial solute-binding protein 3 family	ko:K02030	M00236	ko00000,ko00002,ko02000	3.A.1.3	-	SBP_bac_3
NCS66_RS31635	amino acid ABC transporter permease	WP_008345443.1	ABC-type transporter activity|0140359||IEA	amino acid transport|0006865||IEA			-	polar amino acid ABC transporter, inner membrane subunit	ko:K02029	M00236	ko00000,ko00002,ko02000	3.A.1.3	-	BPD_transp_1
NCS66_RS31675	ABC transporter permease	WP_008345434.1	transmembrane transporter activity|0022857||IEA				-	PFAM binding-protein-dependent transport systems inner membrane component	ko:K15554	M00436	ko00000,ko00001,ko00002,ko02000	3.A.1.17.2	-	BPD_transp_1
NCS66_RS31685	ABC transporter substrate-binding protein	WP_008345426.1					-	NMT1/THI5 like	ko:K15553	M00436	ko00000,ko00001,ko00002,ko02000	3.A.1.17.2	-	NMT1
NCS66_RS31715	ABC transporter substrate-binding protein	WP_008345415.1					-	Bacterial extracellular solute-binding proteins, family 5 Middle	ko:K02035	M00239	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	SBP_bac_5
NCS66_RS31740	peptide ABC transporter substrate-binding protein	WP_008345409.1					-	Bacterial extracellular solute-binding proteins, family 5 Middle	ko:K02035	M00239	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	SBP_bac_5
NCS66_RS31915	ABC transporter substrate-binding protein	WP_235366144.1	ABC-type transporter activity|0140359||IEA		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|0055052||IEA		-	ABC transporter substrate-binding protein	ko:K17315	M00605	ko00000,ko00001,ko00002,ko02000	3.A.1.1.24,3.A.1.1.30	-	SBP_bac_1
NCS66_RS31980	ATP-binding cassette domain-containing protein	WP_008345359.1	ATP binding|0005524||IEA				-	ABC transporter, transmembrane region	ko:K06147	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	ABC_membrane,ABC_tran,Response_reg
NCS66_RS32000	outer membrane protein assembly factor BamA	WP_034471139.1			cell outer membrane|0009279||IEA	bamA	-	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane	ko:K07277	-	ko00000,ko02000,ko03029	1.B.33	-	Bac_surface_Ag,POTRA
NCS66_RS32035	porin	WP_008345348.1	porin activity|0015288||IEA		cell outer membrane|0009279||IEA		-	PFAM porin Gram-negative type	ko:K03285	-	ko00000	1.B.1	-	Porin_4
NCS66_RS32140	HlyD family secretion protein	WP_008345327.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA	membrane|0016020||IEA		-	PFAM secretion protein HlyD family protein	ko:K03543	M00701	ko00000,ko00002,ko02000	8.A.1.1	-	Biotin_lipoyl_2,HlyD_3,HlyD_D23
NCS66_RS32145	MDR family MFS transporter	WP_034474155.1	transmembrane transporter activity|0022857||IEA	transmembrane transport|0055085||IEA			-	Belongs to the major facilitator superfamily	ko:K03446	M00701	ko00000,ko00002,ko02000	2.A.1.3	-	MFS_1
NCS66_RS32180	transporter substrate-binding domain-containing protein	WP_008345319.1					-	belongs to the bacterial solute-binding protein 3 family	ko:K02030	M00236	ko00000,ko00002,ko02000	3.A.1.3	-	SBP_bac_3
NCS66_RS32500	type VI secretion system Vgr family protein	WP_008345823.1	molecular_function|0003674||IEA	protein secretion by the type VI secretion system|0033103||IEA		tssI	-	Rhs element Vgr	ko:K11904	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	Gp5_C,Phage_GPD
NCS66_RS32540	secretin N-terminal domain-containing protein	WP_008345808.1					-	general secretion pathway protein D	ko:K02453	M00331	ko00000,ko00001,ko00002,ko02044	3.A.15	-	Secretin,Secretin_N
NCS66_RS32565	cellulose synthase subunit BcsC-related outer membrane protein	WP_244808894.1		cellulose biosynthetic process|0030244||IEA	outer membrane|0019867||IEA		-	cellulose synthase operon C domain protein	ko:K20543	-	ko00000,ko02000	1.B.55.3	-	BCSC_C,TPR_16,TPR_19,TPR_8
NCS66_RS32600	hypothetical protein	WP_008345788.1					-	Sugar (and other) transporter	ko:K08196	-	ko00000,ko02000	2.A.1.15	-	MFS_1,Sugar_tr
NCS66_RS32760	cytochrome c oxidase subunit II	WP_008345743.1	cytochrome-c oxidase activity|0004129||IEA			coxB	-	cytochrome c oxidase subunit II	ko:K02275	M00155	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.4,3.D.4.6	-	COX2,Cytochrom_C
NCS66_RS33075	branched-chain amino acid ABC transporter substrate-binding protein	WP_008345630.1	ABC-type transporter activity|0140359||IEA	transmembrane transport|0055085||IEA			-	PFAM Extracellular ligand-binding receptor	ko:K01999	M00237	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	Peripla_BP_6
NCS66_RS33105	ABC transporter substrate-binding protein	WP_008345619.1					-	Belongs to the bacterial solute-binding protein 3 family	ko:K02030	M00236	ko00000,ko00002,ko02000	3.A.1.3	-	SBP_bac_3
NCS66_RS33110	amino acid ABC transporter permease/ATP-binding protein	WP_008345617.1	ABC-type transporter activity|0140359||IEA				-	TIGRFAM polar amino acid ABC transporter, inner membrane subunit	ko:K02028,ko:K02029	M00236	ko00000,ko00002,ko01000,ko02000	3.A.1.3	-	ABC_tran,BPD_transp_1
NCS66_RS33345	transporter substrate-binding domain-containing protein	WP_008345520.1					-	Bacterial periplasmic substrate-binding proteins	ko:K02030	M00236	ko00000,ko00002,ko02000	3.A.1.3	-	SBP_bac_3
NCS66_RS33405	ABC transporter substrate-binding protein	WP_008345505.1					-	ABC transporter substrate-binding protein	ko:K10439	M00212	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	Peripla_BP_4
NCS66_RS33415	ABC transporter permease	WP_008345495.1	ABC-type transporter activity|0140359||IEA				-	Belongs to the binding-protein-dependent transport system permease family	ko:K10440	M00212	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	BPD_transp_2
NCS66_RS33420	ABC transporter permease	WP_008345494.1	transmembrane transporter activity|0022857||IEA	carbohydrate transport|0008643||IEA	plasma membrane|0005886||IEA		-	Belongs to the binding-protein-dependent transport system permease family	ko:K10440	M00212	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	BPD_transp_2
NCS66_RS33425	sugar ABC transporter ATP-binding protein	WP_008345493.1	ABC-type transporter activity|0140359||IEA				-	Abc transporter	ko:K10441	M00212	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	ABC_tran
NCS66_RS33430	substrate-binding domain-containing protein	WP_008345492.1					-	Periplasmic binding protein domain	ko:K10439	M00212	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	Peripla_BP_4
NCS66_RS33710	cytochrome c oxidase subunit II	WP_250481325.1	cytochrome-c oxidase activity|0004129||IEA			coxB	-	cytochrome c oxidase subunit II	ko:K02275	M00155	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.4,3.D.4.6	-	COX2,Cytochrom_C
NCS66_RS33715	cytochrome c oxidase subunit I	WP_250481326.1	cytochrome-c oxidase activity|0004129||IEA	electron transport coupled proton transport|0015990||IEA		ctaD	-	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B	ko:K02274,ko:K02298,ko:K15408	M00155,M00417	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.3,3.D.4.4,3.D.4.5,3.D.4.6	-	COX1,COX3
NCS66_RS33745	sodium:proton antiporter	WP_250481330.1		sodium ion transport|0006814||IEA	membrane|0016020||IEA		-	Sodium/hydrogen exchanger family	ko:K03316	-	ko00000	2.A.36	-	Na_H_Exchanger
NCS66_RS34000	phage late control D family protein	WP_250481352.1					-	rhs element vgr protein	ko:K11904	M00334	ko00000,ko00001,ko00002,ko02044	3.A.23.1	-	DUF2345,Phage_GPD,T6SS_Vgr
