#query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
lcl|NZ_JALQDU010000001.1_cds_WP_175979706.1_49,1097668.BYI23_A000290,3.55e-175,488.0,"COG0603@1|root,COG0603@2|Bacteria,1MU5V@1224|Proteobacteria,2VHY3@28216|Betaproteobacteria,1K3IX@119060|Burkholderiaceae",28216|Betaproteobacteria,F,Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0)),queC,-,6.3.4.20,ko:K06920,"ko00790,ko01100,map00790,map01100",-,R09978,RC00959,"ko00000,ko00001,ko01000,ko03016",-,-,-,QueC
lcl|NZ_JALQDU010000001.1_cds_WP_008352174.1_50,1097668.BYI23_A000300,9.91e-156,436.0,"COG0602@1|root,COG0602@2|Bacteria,1MUJ2@1224|Proteobacteria,2VGZ7@28216|Betaproteobacteria,1JZY9@119060|Burkholderiaceae",28216|Betaproteobacteria,H,"Catalyzes the complex heterocyclic radical-mediated conversion of 6-carboxy-5,6,7,8-tetrahydropterin (CPH4) to 7- carboxy-7-deazaguanine (CDG), a step common to the biosynthetic pathways of all 7-deazapurine-containing compounds",queE,"GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0008144,GO:0016829,GO:0016840,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0046872,GO:0046983,GO:0048037,GO:0050662,GO:0051536,GO:0051539,GO:0051540,GO:1901681,GO:1904047",4.3.99.3,ko:K10026,"ko00790,ko01100,map00790,map01100",-,R10002,RC02989,"ko00000,ko00001,ko01000,ko03016",-,-,-,"Fer4_14,Radical_SAM"
lcl|NZ_JALQDU010000001.1_cds_WP_008352173.1_51,1458357.BG58_34545,1.47e-104,301.0,"COG0720@1|root,COG0720@2|Bacteria,1RETG@1224|Proteobacteria,2VRBN@28216|Betaproteobacteria,1K4ID@119060|Burkholderiaceae",28216|Betaproteobacteria,H,synthase,queD,-,"4.1.2.50,4.2.3.12",ko:K01737,"ko00790,ko01100,map00790,map01100","M00842,M00843","R04286,R09959","RC01117,RC02846,RC02847","ko00000,ko00001,ko00002,ko01000,ko03016",-,-,-,PTPS
lcl|NZ_JALQDU010000001.1_cds_WP_175979707.1_52,1458357.BG58_34540,1e-173,486.0,"COG3836@1|root,COG3836@2|Bacteria,1MUSG@1224|Proteobacteria,2VN7W@28216|Betaproteobacteria,1K27W@119060|Burkholderiaceae",28216|Betaproteobacteria,G,Belongs to the HpcH HpaI aldolase family,garL,-,4.1.2.20,ko:K01630,"ko00053,map00053",-,"R02754,R03277","RC00307,RC00435","ko00000,ko00001,ko01000",-,-,-,HpcH_HpaI
lcl|NZ_JALQDU010000001.1_cds_WP_034470327.1_53,1097668.BYI23_A000330,2.62e-60,196.0,"COG0790@1|root,COG0790@2|Bacteria,1MWPA@1224|Proteobacteria,2VR5X@28216|Betaproteobacteria,1K1U7@119060|Burkholderiaceae",28216|Betaproteobacteria,S,PFAM Sel1 domain protein repeat-containing protein,-,-,-,ko:K07126,-,-,-,-,ko00000,-,-,-,Sel1
lcl|NZ_JALQDU010000001.1_cds_WP_008352167.1_54,1458357.BG58_34530,2.51e-259,712.0,"COG0772@1|root,COG0772@2|Bacteria,1MUK3@1224|Proteobacteria,2VH8Q@28216|Betaproteobacteria,1K1AN@119060|Burkholderiaceae",28216|Betaproteobacteria,M,Peptidoglycan polymerase that is essential for cell wall elongation,mrdB,-,-,ko:K05837,-,-,-,-,"ko00000,ko03036",-,-,-,FTSW_RODA_SPOVE
lcl|NZ_JALQDU010000001.1_cds_WP_250480195.1_55,1097668.BYI23_A000350,0.0,1332.0,"COG0768@1|root,COG0768@2|Bacteria,1MV8C@1224|Proteobacteria,2VHBZ@28216|Betaproteobacteria,1K061@119060|Burkholderiaceae",28216|Betaproteobacteria,M,Catalyzes cross-linking of the peptidoglycan cell wall,mrdA,-,3.4.16.4,ko:K05515,"ko00550,ko01501,map00550,map01501",-,-,-,"ko00000,ko00001,ko01000,ko01011",-,-,-,"PBP_dimer,Transpeptidase"
lcl|NZ_JALQDU010000001.1_cds_WP_008352165.1_56,1458357.BG58_34520,3.74e-120,343.0,"COG2891@1|root,COG2891@2|Bacteria,1RBNF@1224|Proteobacteria,2VQQ3@28216|Betaproteobacteria,1K3V9@119060|Burkholderiaceae",28216|Betaproteobacteria,M,Rod shape-determining protein MreD,mreD,-,-,ko:K03571,-,-,-,-,"ko00000,ko03036",9.B.157.1,-,-,MreD
lcl|NZ_JALQDU010000001.1_cds_WP_250480196.1_57,1097668.BYI23_A000370,5.67e-192,539.0,"COG1792@1|root,COG1792@2|Bacteria,1N8ZS@1224|Proteobacteria,2VK0Y@28216|Betaproteobacteria,1K372@119060|Burkholderiaceae",28216|Betaproteobacteria,M,shape-determining protein MreC,mreC,-,-,ko:K03570,-,-,-,-,"ko00000,ko03036",9.B.157.1,-,-,MreC
lcl|NZ_JALQDU010000001.1_cds_WP_004189550.1_58,1038869.AXAN01000006_gene899,2.25e-241,664.0,"COG1077@1|root,COG1077@2|Bacteria,1MUMW@1224|Proteobacteria,2VIR9@28216|Betaproteobacteria,1K4JH@119060|Burkholderiaceae",28216|Betaproteobacteria,D,"Cell shape determining protein, MreB Mrl family",mreB,-,-,ko:K03569,-,-,-,-,"ko00000,ko02048,ko03036,ko04812","1.A.33.1,9.B.157.1",-,-,MreB_Mbl
lcl|NZ_JALQDU010000001.1_cds_WP_008352020.1_59,1458357.BG58_34505,1.92e-61,189.0,"COG0721@1|root,COG0721@2|Bacteria,1MZQP@1224|Proteobacteria,2VUFB@28216|Betaproteobacteria,1K8M3@119060|Burkholderiaceae",28216|Betaproteobacteria,J,Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln),gatC,-,"6.3.5.6,6.3.5.7",ko:K02435,"ko00970,ko01100,map00970,map01100",-,"R03905,R04212",RC00010,"ko00000,ko00001,ko01000,ko03029",-,-,-,Glu-tRNAGln
lcl|NZ_JALQDU010000001.1_cds_WP_250480197.1_60,1458357.BG58_34500,0.0,916.0,"COG0154@1|root,COG0154@2|Bacteria,1MUVQ@1224|Proteobacteria,2VIG3@28216|Betaproteobacteria,1K0ET@119060|Burkholderiaceae",28216|Betaproteobacteria,J,Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln),gatA,-,"6.3.5.6,6.3.5.7",ko:K02433,"ko00970,ko01100,map00970,map01100",-,"R03905,R04212",RC00010,"ko00000,ko00001,ko01000,ko03029",-,-,-,Amidase
lcl|NZ_JALQDU010000001.1_cds_WP_175979710.1_61,1097668.BYI23_A000410,0.0,926.0,"COG0064@1|root,COG0064@2|Bacteria,1MUKG@1224|Proteobacteria,2VI3A@28216|Betaproteobacteria,1K1TI@119060|Burkholderiaceae",28216|Betaproteobacteria,J,Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln),gatB,-,"6.3.5.6,6.3.5.7",ko:K02434,"ko00970,ko01100,map00970,map01100",-,"R03905,R04212",RC00010,"ko00000,ko00001,ko01000,ko03029",-,-,-,"GatB_N,GatB_Yqey"
lcl|NZ_JALQDU010000001.1_cds_WP_175979711.1_62,1458357.BG58_34490,3.82e-192,534.0,"COG2326@1|root,COG2326@2|Bacteria,1MVE2@1224|Proteobacteria,2VJ7N@28216|Betaproteobacteria,1K34X@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Polyphosphate kinase 2 (PPK2),-,-,2.7.4.1,ko:K00937,"ko00190,ko03018,map00190,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,PPK2
lcl|NZ_JALQDU010000001.1_cds_WP_250480198.1_63,1458357.BG58_34485,3.06e-196,543.0,"COG0708@1|root,COG0708@2|Bacteria,1MVII@1224|Proteobacteria,2VI74@28216|Betaproteobacteria,1K01S@119060|Burkholderiaceae",28216|Betaproteobacteria,L,Exodeoxyribonuclease III,exoA,-,3.1.11.2,ko:K01142,"ko03410,map03410",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,Exo_endo_phos
lcl|NZ_JALQDU010000001.1_cds_WP_250480199.1_64,1458357.BG58_00010,1.19e-203,565.0,"COG0501@1|root,COG0501@2|Bacteria,1MUNA@1224|Proteobacteria,2VHTB@28216|Betaproteobacteria,1JZNN@119060|Burkholderiaceae",28216|Betaproteobacteria,O,Peptidase M48,-,-,-,-,-,-,-,-,-,-,-,-,Peptidase_M48
lcl|NZ_JALQDU010000001.1_cds_WP_008352007.1_65,1458357.BG58_00015,5.73e-301,822.0,"COG0477@1|root,COG2814@2|Bacteria,1MUZ8@1224|Proteobacteria,2VI8P@28216|Betaproteobacteria,1K0YY@119060|Burkholderiaceae",28216|Betaproteobacteria,EGP,PFAM major facilitator superfamily MFS_1,ampG,-,-,ko:K08218,"ko01501,map01501",M00628,-,-,"ko00000,ko00001,ko00002,ko02000",2.A.1.25,-,-,MFS_1
lcl|NZ_JALQDU010000001.1_cds_WP_008352006.1_66,1458357.BG58_00020,2.84e-142,401.0,"COG0500@1|root,COG2226@2|Bacteria,1MVSY@1224|Proteobacteria,2VMPA@28216|Betaproteobacteria,1K20E@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,Methionine biosynthesis protein MetW,metW,-,-,-,-,-,-,-,-,-,-,-,MetW
lcl|NZ_JALQDU010000001.1_cds_WP_008352005.1_67,1458357.BG58_00025,1.83e-280,766.0,"COG2021@1|root,COG2021@2|Bacteria,1MVJV@1224|Proteobacteria,2VHU9@28216|Betaproteobacteria,1K0H9@119060|Burkholderiaceae",28216|Betaproteobacteria,E,"Transfers a succinyl group from succinyl-CoA to L- homoserine, forming succinyl-L-homoserine",metXS,-,2.3.1.31,ko:K00641,"ko00270,ko01100,ko01130,map00270,map01100,map01130",-,R01776,"RC00004,RC00041","ko00000,ko00001,ko01000",-,-,-,Abhydrolase_1
lcl|NZ_JALQDU010000001.1_cds_WP_250480200.1_68,1097668.BYI23_A000480,7.24e-52,164.0,"COG2161@1|root,COG2161@2|Bacteria,1N8QY@1224|Proteobacteria,2VUAT@28216|Betaproteobacteria,1KAPI@119060|Burkholderiaceae",28216|Betaproteobacteria,D,Antitoxin component of a toxin-antitoxin (TA) module,-,-,-,-,-,-,-,-,-,-,-,-,PhdYeFM_antitox
lcl|NZ_JALQDU010000001.1_cds_WP_008352003.1_69,1458357.BG58_00040,5.31e-69,208.0,"COG3668@1|root,COG3668@2|Bacteria,1REHT@1224|Proteobacteria,2VV5N@28216|Betaproteobacteria,1KA5V@119060|Burkholderiaceae",28216|Betaproteobacteria,S,"ParE toxin of type II toxin-antitoxin system, parDE",-,-,-,-,-,-,-,-,-,-,-,-,ParE_toxin
lcl|NZ_JALQDU010000001.1_cds_WP_008352002.1_70,1458357.BG58_00045,3.3e-158,446.0,"COG0637@1|root,COG0637@2|Bacteria,1QTWD@1224|Proteobacteria,2VNTW@28216|Betaproteobacteria,1K2P9@119060|Burkholderiaceae",28216|Betaproteobacteria,S,"had-superfamily hydrolase subfamily ia, variant 3",-,-,-,ko:K07025,-,-,-,-,ko00000,-,-,-,HAD_2
lcl|NZ_JALQDU010000001.1_cds_WP_008352001.1_71,1097668.BYI23_A000510,9.56e-212,585.0,"COG0548@1|root,COG0548@2|Bacteria,1MU17@1224|Proteobacteria,2VIIY@28216|Betaproteobacteria,1K1QX@119060|Burkholderiaceae",28216|Betaproteobacteria,F,Belongs to the acetylglutamate kinase family. ArgB subfamily,argB,-,2.7.2.8,ko:K00930,"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230",M00028,R02649,"RC00002,RC00043","ko00000,ko00001,ko00002,ko01000",-,-,-,AA_kinase
lcl|NZ_JALQDU010000001.1_cds_WP_235366273.1_72,1458357.BG58_00055,3.86e-31,110.0,"2FJFZ@1|root,34B5K@2|Bacteria,1P1SF@1224|Proteobacteria,2W4IV@28216|Betaproteobacteria,1KB9K@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Cysteine-rich CWC,-,-,-,-,-,-,-,-,-,-,-,-,Cys_rich_CWC
lcl|NZ_JALQDU010000001.1_cds_WP_008351999.1_73,1458357.BG58_00060,1.2e-283,778.0,"COG4191@1|root,COG4191@2|Bacteria,1MWR3@1224|Proteobacteria,2VNY1@28216|Betaproteobacteria,1K01H@119060|Burkholderiaceae",28216|Betaproteobacteria,T,histidine kinase A domain protein,regB,-,2.7.13.3,ko:K15011,"ko02020,map02020",M00523,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,HATPase_c
lcl|NZ_JALQDU010000001.1_cds_WP_250480201.1_74,1458357.BG58_00065,1.88e-118,339.0,"COG4567@1|root,COG4567@2|Bacteria,1RD7J@1224|Proteobacteria,2VQGR@28216|Betaproteobacteria,1K1ZU@119060|Burkholderiaceae",28216|Betaproteobacteria,T,response regulator,regA,-,-,ko:K15012,"ko02020,map02020",M00523,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"HTH_8,Response_reg"
lcl|NZ_JALQDU010000001.1_cds_WP_175979717.1_75,1458357.BG58_00070,6.69e-262,731.0,"COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,2VGZ8@28216|Betaproteobacteria,1K1BU@119060|Burkholderiaceae",28216|Betaproteobacteria,NT,Chemotaxis sensory transducer,-,-,-,-,-,-,-,-,-,-,-,-,"4HB_MCP_1,HAMP,MCPsignal,PAS_3,TarH"
lcl|NZ_JALQDU010000001.1_cds_WP_034470340.1_76,1458357.BG58_00075,2.04e-292,800.0,"COG2233@1|root,COG2233@2|Bacteria,1MUN9@1224|Proteobacteria,2VI3I@28216|Betaproteobacteria,1K1Y0@119060|Burkholderiaceae",28216|Betaproteobacteria,F,PFAM Xanthine uracil vitamin C permease,rutG,-,-,ko:K02824,-,-,-,-,"ko00000,ko02000","2.A.40.1.1,2.A.40.1.2",-,-,Xan_ur_permease
lcl|NZ_JALQDU010000001.1_cds_WP_250480202.1_77,1458357.BG58_37125,2.3e-177,512.0,"28KMS@1|root,2ZA65@2|Bacteria,1R7XN@1224|Proteobacteria,2W9KU@28216|Betaproteobacteria,1K6HX@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000001.1_cds_WP_250480203.1_78,571.MC52_20980,1.06e-27,102.0,"COG4104@1|root,COG4104@2|Bacteria,1PDSA@1224|Proteobacteria,1SC59@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,PAAR motif,-,-,-,-,-,-,-,-,-,-,-,-,PAAR_motif
lcl|NZ_JALQDU010000001.1_cds_WP_250480204.1_79,1458357.BG58_24755,6.92e-88,279.0,"2AG25@1|root,3115M@2|Bacteria,1PP8U@1224|Proteobacteria,2W9FP@28216|Betaproteobacteria,1K7F6@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_250480206.1_80,1097668.BYI23_A009430,4.85e-05,49.3,"2AG25@1|root,3115M@2|Bacteria,1PP8U@1224|Proteobacteria,2W9FP@28216|Betaproteobacteria,1K7F6@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_250480207.1_81,1097668.BYI23_A009420,0.0,1037.0,"COG3501@1|root,COG4253@1|root,COG3501@2|Bacteria,COG4253@2|Bacteria,1MU7Q@1224|Proteobacteria,2VK4D@28216|Betaproteobacteria,1K1S8@119060|Burkholderiaceae",28216|Betaproteobacteria,S,rhs element vgr protein,-,-,-,ko:K11904,"ko03070,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"DUF2345,Phage_GPD,T6SS_Vgr"
lcl|NZ_JALQDU010000002.1_cds_WP_250433399.1_82,1458357.BG58_00095,0.0,916.0,"COG0025@1|root,COG0025@2|Bacteria,1MW5T@1224|Proteobacteria,2VI1A@28216|Betaproteobacteria,1K4BN@119060|Burkholderiaceae",28216|Betaproteobacteria,P,Na H antiporter,-,-,-,ko:K03316,-,-,-,-,ko00000,2.A.36,-,-,Na_H_Exchanger
lcl|NZ_JALQDU010000002.1_cds_WP_008351986.1_83,1458357.BG58_00100,1.55e-308,842.0,"COG2200@1|root,COG2200@2|Bacteria,1PDZY@1224|Proteobacteria,2VM72@28216|Betaproteobacteria,1K2WN@119060|Burkholderiaceae",28216|Betaproteobacteria,T,PFAM EAL domain protein,-,-,-,-,-,-,-,-,-,-,-,-,EAL
lcl|NZ_JALQDU010000002.1_cds_WP_250480208.1_84,1458357.BG58_00105,0.0,2218.0,"COG1014@1|root,COG4231@1|root,COG1014@2|Bacteria,COG4231@2|Bacteria,1MUKS@1224|Proteobacteria,2VN0R@28216|Betaproteobacteria,1K2NT@119060|Burkholderiaceae",28216|Betaproteobacteria,C,oxidoreductase,-,-,1.2.7.8,ko:K04090,-,-,-,-,"br01601,ko00000,ko01000",-,-,-,"POR,TPP_enzyme_C"
lcl|NZ_JALQDU010000002.1_cds_WP_008351977.1_85,1458357.BG58_00110,1.18e-141,401.0,"COG0625@1|root,COG0625@2|Bacteria,1RA05@1224|Proteobacteria,2VR14@28216|Betaproteobacteria,1KFE4@119060|Burkholderiaceae",28216|Betaproteobacteria,O,Glutathione S-transferase,-,-,2.5.1.18,ko:K00799,"ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418",-,"R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905","RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944","ko00000,ko00001,ko01000,ko02000","1.A.12.2.2,1.A.12.3.2",-,-,"GST_C,GST_C_2,GST_N"
lcl|NZ_JALQDU010000002.1_cds_WP_008351976.1_86,1097668.BYI23_A000600,8.78e-52,163.0,"2AGH4@1|root,316PP@2|Bacteria,1PXV2@1224|Proteobacteria,2WD65@28216|Betaproteobacteria,1K9H6@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_008351974.1_87,1097668.BYI23_A000610,8.43e-41,135.0,"2BCZN@1|root,326KU@2|Bacteria,1QASI@1224|Proteobacteria,2WDKH@28216|Betaproteobacteria,1KAIS@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_008351973.1_88,1458357.BG58_00125,8.8e-210,580.0,"COG0524@1|root,COG0524@2|Bacteria,1MX38@1224|Proteobacteria,2VMMY@28216|Betaproteobacteria,1K1CR@119060|Burkholderiaceae",28216|Betaproteobacteria,G,PFAM PfkB domain protein,frk,-,2.7.1.4,ko:K00847,"ko00051,ko00500,ko00520,ko01100,map00051,map00500,map00520,map01100",-,"R00760,R00867,R03920","RC00002,RC00017","ko00000,ko00001,ko01000",-,-,-,PfkB
lcl|NZ_JALQDU010000002.1_cds_WP_250480209.1_89,1458357.BG58_00130,4.43e-313,851.0,"COG2942@1|root,COG2942@2|Bacteria,1MX1J@1224|Proteobacteria,2VKG0@28216|Betaproteobacteria,1K24B@119060|Burkholderiaceae",28216|Betaproteobacteria,G,N-acylglucosamine 2-epimerase,-,-,-,-,-,-,-,-,-,-,-,-,GlcNAc_2-epim
lcl|NZ_JALQDU010000002.1_cds_WP_008351968.1_90,1458357.BG58_00135,2.56e-227,628.0,"COG1609@1|root,COG1609@2|Bacteria,1PNDH@1224|Proteobacteria,2VTMD@28216|Betaproteobacteria,1K1UP@119060|Burkholderiaceae",28216|Betaproteobacteria,K,periplasmic binding protein LacI transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"LacI,Peripla_BP_3"
lcl|NZ_JALQDU010000002.1_cds_WP_034470354.1_91,1458357.BG58_00140,9.41e-135,382.0,"COG2264@1|root,COG2264@2|Bacteria,1QVF1@1224|Proteobacteria,2VT6Y@28216|Betaproteobacteria,1K4YV@119060|Burkholderiaceae",28216|Betaproteobacteria,J,Nodulation protein S (NodS),-,-,-,-,-,-,-,-,-,-,-,-,"Methyltransf_25,NodS"
lcl|NZ_JALQDU010000002.1_cds_WP_034470357.1_92,1458357.BG58_00145,4.91e-171,479.0,"COG2120@1|root,COG2120@2|Bacteria,1RAR1@1224|Proteobacteria,2VRWG@28216|Betaproteobacteria,1K6QG@119060|Burkholderiaceae",28216|Betaproteobacteria,S,GlcNAc-PI de-N-acetylase,-,-,-,-,-,-,-,-,-,-,-,-,PIG-L
lcl|NZ_JALQDU010000002.1_cds_WP_250478604.1_93,1097668.BYI23_A000670,1.15e-196,552.0,"COG1960@1|root,COG1960@2|Bacteria,1R6J0@1224|Proteobacteria,2VHNZ@28216|Betaproteobacteria,1K13Y@119060|Burkholderiaceae",28216|Betaproteobacteria,I,acyl-CoA dehydrogenase,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_033536558.1_94,1097668.BYI23_A000680,3.19e-221,612.0,"COG0385@1|root,COG0385@2|Bacteria,1MUMM@1224|Proteobacteria,2VI94@28216|Betaproteobacteria,1K0SI@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Bile acid sodium symporter,-,-,-,ko:K14347,-,-,-,-,"ko00000,ko02000,ko04147",2.A.93.1,-,-,SBF_like
lcl|NZ_JALQDU010000002.1_cds_WP_250480210.1_95,196367.JNFG01000004_gene5516,9.69e-18,81.3,"2B9WQ@1|root,323A0@2|Bacteria,1PWXS@1224|Proteobacteria,2WCFR@28216|Betaproteobacteria,1K7RQ@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000002.1_cds_WP_008351956.1_96,1458357.BG58_00175,2.22e-257,706.0,"COG3203@1|root,COG3203@2|Bacteria,1R8YD@1224|Proteobacteria,2VNCH@28216|Betaproteobacteria,1K49C@119060|Burkholderiaceae",28216|Betaproteobacteria,M,PFAM porin Gram-negative type,-,-,-,-,-,-,-,-,-,-,-,-,Porin_4
lcl|NZ_JALQDU010000002.1_cds_WP_250480211.1_97,1097668.BYI23_A000710,2.16e-214,593.0,"COG2070@1|root,COG2070@2|Bacteria,1MU0U@1224|Proteobacteria,2VH48@28216|Betaproteobacteria,1K325@119060|Burkholderiaceae",28216|Betaproteobacteria,S,2-Nitropropane dioxygenase,nppD,-,1.13.12.16,ko:K00459,"ko00910,map00910",-,R00025,"RC02541,RC02759","ko00000,ko00001,ko01000",-,-,-,NMO
lcl|NZ_JALQDU010000002.1_cds_WP_250456646.1_98,1097668.BYI23_A000720,2.64e-198,551.0,"COG0596@1|root,COG0596@2|Bacteria,1MUVB@1224|Proteobacteria,2VIJK@28216|Betaproteobacteria,1K0WV@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Alpha beta hydrolase,dehH,-,3.8.1.3,ko:K01561,"ko00361,ko00625,ko01100,ko01120,map00361,map00625,map01100,map01120",-,R05287,RC00697,"ko00000,ko00001,ko01000",-,-,-,Abhydrolase_1
lcl|NZ_JALQDU010000002.1_cds_WP_250478606.1_99,1458357.BG58_00190,4.68e-189,528.0,"COG0491@1|root,COG0491@2|Bacteria,1NCIF@1224|Proteobacteria,2VJVR@28216|Betaproteobacteria,1K41C@119060|Burkholderiaceae",28216|Betaproteobacteria,S,beta-lactamase,-,-,-,-,-,-,-,-,-,-,-,-,Lactamase_B
lcl|NZ_JALQDU010000002.1_cds_WP_250480307.1_100,1097668.BYI23_A000740,2.17e-115,332.0,"COG2030@1|root,COG2030@2|Bacteria,1NDST@1224|Proteobacteria,2VY7N@28216|Betaproteobacteria,1K2TC@119060|Burkholderiaceae",28216|Betaproteobacteria,I,PFAM MaoC domain protein dehydratase,-,-,-,-,-,-,-,-,-,-,-,-,"DUF1289,MaoC_dehydrat_N,MaoC_dehydratas"
lcl|NZ_JALQDU010000002.1_cds_WP_250480212.1_101,1458357.BG58_00205,3.89e-106,307.0,"COG2606@1|root,COG2606@2|Bacteria,1RAEX@1224|Proteobacteria,2WFH4@28216|Betaproteobacteria,1K2S7@119060|Burkholderiaceae",28216|Betaproteobacteria,S,ybak prolyl-trna synthetase associated region,-,-,-,-,-,-,-,-,-,-,-,-,tRNA_edit
